path,filename,class_name,label,width,height,mode,split
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_133.jpg,Metal_133.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_052.jpg,Paper_052.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_188.jpg,Plastic_188.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_068.jpg,Plastic_068.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_023.jpg,Metal_023.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_154.jpg,Organic_154.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_191.jpg,Metal_191.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_128.jpg,Metal_128.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_050.jpg,Organic_050.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_197.jpg,Metal_197.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_113.jpg,Glass_113.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_088.jpg,Glass_088.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_172.jpg,Metal_172.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_136.jpg,Metal_136.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_110.jpg,B3_110.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_187.jpg,B3_187.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_065.jpg,B3_065.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_188.jpg,B3_188.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_113.jpg,Paper_113.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_172.jpg,Organic_172.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_083.jpg,Paper_083.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_056.jpg,Plastic_056.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_185.jpg,Paper_185.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_070.jpg,Plastic_070.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_172.jpg,B3_172.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_181.jpg,B3_181.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_109.jpg,Paper_109.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_171.jpg,B3_171.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_127.jpg,Organic_127.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_107.jpg,Glass_107.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_044.jpg,Glass_044.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_195.jpg,Paper_195.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_001.jpg,Glass_001.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_097.jpg,Organic_097.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_193.jpg,Organic_193.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_119.jpg,Plastic_119.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_075.jpg,Metal_075.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_001.jpg,Organic_001.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_095.jpg,B3_095.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_108.jpg,Organic_108.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_045.jpg,Glass_045.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_134.jpg,Paper_134.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_020.jpg,Organic_020.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_013.jpg,Organic_013.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_198.jpg,Paper_198.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_049.jpg,Organic_049.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_088.jpg,Plastic_088.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_043.jpg,B3_043.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_004.jpg,Metal_004.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_185.jpg,Glass_185.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_017.jpg,Glass_017.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_158.jpg,Glass_158.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_140.jpg,Plastic_140.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_147.jpg,Paper_147.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_110.jpg,Plastic_110.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_021.jpg,B3_021.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_116.jpg,Metal_116.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_061.jpg,Metal_061.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_108.jpg,Plastic_108.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_036.jpg,Plastic_036.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_021.jpg,Glass_021.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_179.jpg,Plastic_179.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_094.jpg,Plastic_094.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_185.jpg,Metal_185.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_143.jpg,Organic_143.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_057.jpg,Organic_057.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_149.jpg,Organic_149.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_114.jpg,B3_114.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_012.jpg,Metal_012.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_158.jpg,B3_158.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_007.jpg,Glass_007.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_037.jpg,Glass_037.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_017.jpg,Paper_017.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_145.jpg,Glass_145.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_031.jpg,B3_031.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_168.jpg,Glass_168.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_025.jpg,Plastic_025.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_037.jpg,B3_037.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_063.jpg,Glass_063.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_050.jpg,Glass_050.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_131.jpg,Paper_131.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_062.jpg,Plastic_062.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_147.jpg,B3_147.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_159.jpg,Paper_159.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_074.jpg,Paper_074.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_116.jpg,Plastic_116.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_084.jpg,Metal_084.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_027.jpg,Glass_027.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_184.jpg,Organic_184.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_169.jpg,Plastic_169.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_002.jpg,Organic_002.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_197.jpg,Plastic_197.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_108.jpg,Glass_108.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_193.jpg,Glass_193.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_097.jpg,B3_097.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_136.jpg,B3_136.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_130.jpg,Paper_130.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_112.jpg,Metal_112.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_114.jpg,Plastic_114.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_165.jpg,Plastic_165.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_023.jpg,Organic_023.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_171.jpg,Plastic_171.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_103.jpg,Organic_103.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_007.jpg,Plastic_007.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_167.jpg,Organic_167.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_053.jpg,B3_053.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_163.jpg,Glass_163.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_120.jpg,Paper_120.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_111.jpg,Organic_111.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_173.jpg,B3_173.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_141.jpg,Organic_141.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_038.jpg,Glass_038.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_104.jpg,Metal_104.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_143.jpg,Metal_143.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_148.jpg,B3_148.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_166.jpg,Organic_166.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_124.jpg,Organic_124.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_178.jpg,Plastic_178.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_039.jpg,Glass_039.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_200.jpg,Paper_200.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_069.jpg,Plastic_069.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_200.jpg,Glass_200.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_135.jpg,B3_135.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_090.jpg,Glass_090.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_028.jpg,B3_028.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_152.jpg,Organic_152.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_051.jpg,Metal_051.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_098.jpg,Paper_098.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_033.jpg,Organic_033.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_191.jpg,Glass_191.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_033.jpg,B3_033.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_047.jpg,Paper_047.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_168.jpg,Plastic_168.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_093.jpg,Glass_093.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_171.jpg,Metal_171.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_109.jpg,Metal_109.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_103.jpg,Plastic_103.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_150.jpg,Organic_150.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_155.jpg,B3_155.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_058.jpg,Plastic_058.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_055.jpg,Paper_055.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_025.jpg,Metal_025.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_060.jpg,Plastic_060.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_169.jpg,Organic_169.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_140.jpg,Metal_140.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_159.jpg,Plastic_159.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_157.jpg,Metal_157.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_122.jpg,B3_122.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_182.jpg,Organic_182.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_164.jpg,Plastic_164.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_097.jpg,Paper_097.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_128.jpg,Paper_128.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_176.jpg,Organic_176.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_163.jpg,Organic_163.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_148.jpg,Plastic_148.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_141.jpg,B3_141.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_049.jpg,Glass_049.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_112.jpg,Paper_112.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_044.jpg,Plastic_044.jpg,Plastic,5,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_068.jpg,Glass_068.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_013.jpg,Glass_013.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_067.jpg,Glass_067.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_042.jpg,Metal_042.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_179.jpg,Glass_179.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_002.jpg,B3_002.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_116.jpg,Paper_116.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_034.jpg,Organic_034.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_092.jpg,Glass_092.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_128.jpg,Glass_128.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_061.jpg,Paper_061.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_048.jpg,Glass_048.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_091.jpg,Glass_091.jpg,Glass,1,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_013.jpg,Paper_013.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_145.jpg,Paper_145.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_075.jpg,Paper_075.jpg,Paper,4,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_168.jpg,Metal_168.jpg,Metal,2,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_185.jpg,B3_185.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_139.jpg,B3_139.jpg,B3,0,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_107.jpg,Organic_107.jpg,Organic,3,300,300,RGB,test
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_078.jpg,Metal_078.jpg,Metal,2,300,300,RGB,test
